video_path,text
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgak3s.mpg,place green at k three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgak4p.mpg,place green at k four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgak5a.mpg,place green at k five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgaq6n.mpg,place green at q six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgaq7s.mpg,place green at q seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgaq8p.mpg,place green at q eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgaq9a.mpg,place green at q nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgay1s.mpg,place green at y one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgay2p.mpg,place green at y two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgay3a.mpg,place green at y three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgayzn.mpg,place green at y zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbe2n.mpg,place green by e two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbe3s.mpg,place green by e three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbe4p.mpg,place green by e four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbe5a.mpg,place green by e five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbk6n.mpg,place green by k six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbk7s.mpg,place green by k seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbk8p.mpg,place green by k eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbk9a.mpg,place green by k nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbr1s.mpg,place green by r one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbr2p.mpg,place green by r two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbr3a.mpg,place green by r three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgbrzn.mpg,place green by r zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgby4n.mpg,place green by y four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgby5s.mpg,place green by y five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgby6p.mpg,place green by y six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgby7a.mpg,place green by y seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgid4n.mpg,place green in d four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgid5s.mpg,place green in d five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgid6p.mpg,place green in d six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgid7a.mpg,place green in d seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgij8n.mpg,place green in j eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgij9s.mpg,place green in j nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgik1a.mpg,place green in k one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgikzp.mpg,place green in k zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgiq2n.mpg,place green in q two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgiq3s.mpg,place green in q three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgiq4p.mpg,place green in q four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgiq5a.mpg,place green in q five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgix6n.mpg,place green in x six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgix7s.mpg,place green in x seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgix8p.mpg,place green in x eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgix9a.mpg,place green in x nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwe6n.mpg,place green with e six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwe7s.mpg,place green with e seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwe8p.mpg,place green with e eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwe9a.mpg,place green with e nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwl1s.mpg,place green with l one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwl2p.mpg,place green with l two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwl3a.mpg,place green with l three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwlzn.mpg,place green with l zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwr4n.mpg,place green with r four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwr5s.mpg,place green with r five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwr6p.mpg,place green with r six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwr7a.mpg,place green with r seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwy8n.mpg,place green with y eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwy9s.mpg,place green with y nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwz1a.mpg,place green with z one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pgwzzp.mpg,place green with z zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prac6n.mpg,place red at c six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prac7s.mpg,place red at c seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prac8p.mpg,place red at c eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prac9a.mpg,place red at c nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\praj1s.mpg,place red at j one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\praj2p.mpg,place red at j two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\praj3a.mpg,place red at j three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prajzn.mpg,place red at j zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prap4n.mpg,place red at p four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prap5s.mpg,place red at p five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prap6p.mpg,place red at p six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prap7a.mpg,place red at p seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prav8n.mpg,place red at v eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prav9s.mpg,place red at v nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prax1a.mpg,place red at x one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\praxzp.mpg,place red at x zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbd1s.mpg,place red by d one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbd2p.mpg,place red by d two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbd3a.mpg,place red by d three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbdzn.mpg,place red by d zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbj4n.mpg,place red by j four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbj5s.mpg,place red by j five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbj6p.mpg,place red by j six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbj7a.mpg,place red by j seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbp8n.mpg,place red by p eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbp9s.mpg,place red by p nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbq1a.mpg,place red by q one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbqzp.mpg,place red by q zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbx2n.mpg,place red by x two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbx3s.mpg,place red by x three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbx4p.mpg,place red by x four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prbx5a.mpg,place red by x five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pric2n.mpg,place red in c two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pric3s.mpg,place red in c three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pric4p.mpg,place red in c four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pric5a.mpg,place red in c five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prii6n.mpg,place red in i six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prii7s.mpg,place red in i seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prii8p.mpg,place red in i eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prii9a.mpg,place red in i nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prip1s.mpg,place red in p one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prip2p.mpg,place red in p two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prip3a.mpg,place red in p three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pripzn.mpg,place red in p zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\priv4n.mpg,place red in v four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\priv5s.mpg,place red in v five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\priv6p.mpg,place red in v six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\priv7a.mpg,place red in v seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwd4n.mpg,place red with d four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwd5s.mpg,place red with d five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwd6p.mpg,place red with d six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwd7a.mpg,place red with d seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwj8n.mpg,place red with j eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwj9s.mpg,place red with j nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwk1a.mpg,place red with k one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwkzp.mpg,place red with k zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwq2n.mpg,place red with q two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwq3s.mpg,place red with q three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwq4p.mpg,place red with q four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwq5a.mpg,place red with q five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwx6n.mpg,place red with x six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwx7s.mpg,place red with x seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwx8p.mpg,place red with x eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\prwx9a.mpg,place red with x nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwad2n.mpg,place white at d two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwad3s.mpg,place white at d three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwad4p.mpg,place white at d four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwad5a.mpg,place white at d five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaj6n.mpg,place white at j six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaj7s.mpg,place white at j seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaj8p.mpg,place white at j eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaj9a.mpg,place white at j nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaq1s.mpg,place white at q one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaq2p.mpg,place white at q two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaq3a.mpg,place white at q three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwaqzn.mpg,place white at q zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwax4n.mpg,place white at x four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwax5s.mpg,place white at x five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwax6p.mpg,place white at x six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwax7a.mpg,place white at x seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbd6n.mpg,place white by d six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbd7s.mpg,place white by d seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbd8p.mpg,place white by d eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbd9a.mpg,place white by d nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbk1s.mpg,place white by k one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbk2p.mpg,place white by k two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbk3a.mpg,place white by k three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbkzn.mpg,place white by k zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbq4n.mpg,place white by q four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbq5s.mpg,place white by q five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbq6p.mpg,place white by q six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbq7a.mpg,place white by q seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbx8n.mpg,place white by x eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbx9s.mpg,place white by x nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwby1a.mpg,place white by y one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwbyzp.mpg,place white by y zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwic8n.mpg,place white in c eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwic9s.mpg,place white in c nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwid1a.mpg,place white in d one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwidzp.mpg,place white in d zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwij2n.mpg,place white in j two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwij3s.mpg,place white in j three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwij4p.mpg,place white in j four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwij5a.mpg,place white in j five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwip6n.mpg,place white in p six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwip7s.mpg,place white in p seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwip8p.mpg,place white in p eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwip9a.mpg,place white in p nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwix1s.mpg,place white in x one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwix2p.mpg,place white in x two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwix3a.mpg,place white in x three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwixzn.mpg,place white in x zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwe1s.mpg,place white with e one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwe2p.mpg,place white with e two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwe3a.mpg,place white with e three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwezn.mpg,place white with e zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwk4n.mpg,place white with k four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwk5s.mpg,place white with k five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwk6p.mpg,place white with k six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwk7a.mpg,place white with k seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwq8n.mpg,place white with q eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwq9s.mpg,place white with q nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwr1a.mpg,place white with r one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwrzp.mpg,place white with r zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwy2n.mpg,place white with y two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwy3s.mpg,place white with y three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwy4p.mpg,place white with y four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\pwwy5a.mpg,place white with y five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbaa4n.mpg,set blue at a four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbaa5s.mpg,set blue at a five soon
